Title,Player,Card Number,Set,Manufacturer,Season,League,Features,Images,Market Avg (eBay 90d USD),Last Sold Raw (USD),Last Sold Raw Title,Last Sold Raw URL,Last Sold Raw Ended,Team,id,sport,year,set,subset,card_number,player,team,league,parallel,insert,rookie,autograph,serial_number,grade,condition,quantity,purchase_price,value,currency,notes,image,image_back,source,timestamp,Custom label (SKU),Notes
2024 Panini Prizm Conmebol Copa America Phenomenon 10 Enzo Fernandez,Enzo Fernandez,2024,Prizm Phenomenon,Panini,2024,Copa America,Prizm,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0005_Layer%201.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1-back_0000_Layer%206.jpg,,,,,,,c_8b56beb8,,2024,Prizm Phenomenon,,2024,Enzo Fernandez,,Copa America,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0005_Layer%201.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1-back_0000_Layer%206.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Topps Merlin UEFA Club Competitions 78 Kobbie Mainoo Vintage Merlin Refractor,Kobbie Mainoo,78,Merlin,Topps,2023-24,UEFA,Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0003_Layer%20120.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21-BACK_0003_Layer%20121.jpg,,,,,,,c_a566b1c6,,2023,Merlin,,78,Kobbie Mainoo,,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0003_Layer%20120.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21-BACK_0003_Layer%20121.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Topps Chrome UEFA Club Competitions 97 Kobbie Mainoo Aqua Prism Refractor,Kobbie Mainoo,97,Chrome,Topps,2023-24,UEFA,"Refractor, Chrome",https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-49_0008_Layer%2019.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-49_0002_Layer%2025.jpg,,,,,,,c_c0be4da0,,2023,Chrome,,97,Kobbie Mainoo,,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-49_0008_Layer%2019.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-49_0002_Layer%2025.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Panini Select Premier League 70 Kobbie Mainoo Red Ice,Kobbie Mainoo,70,Select,Panini,2023-24,Premier League,Select,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0003_Layer%20121.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22-back_0003_Layer%20127.jpg,,,,,,,c_bc1f5bd9,,2023,Select,,70,Kobbie Mainoo,,Premier League,,,,,,,raw,2,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0003_Layer%20121.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22-back_0003_Layer%20127.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Panini Select Premier League 54 Alisson Becker White Ice,Alisson Becker,54,Select,Panini,2023-24,Premier League,Select,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-34_0005_Layer%207.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-34-back_0005_Layer%2013.jpg,,,,,,,c_3bf650d5,,2023,Select,,54,Alisson Becker,,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-34_0005_Layer%207.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-34-back_0005_Layer%2013.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Topps Merlin UEFA Club Competitions Mystic Nights MN2 Kylian Mbappe,Kylian Mbappé,MN2,Topps Merlin,Topps,2023-24,UEFA Club Competitions,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0007_Layer%2061.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0001_Layer%2067.jpg,,,,,,Paris Saint-Germain,c_827a319a,,2023,Topps Merlin,,MN2,Kylian Mbappé,Paris Saint-Germain,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0007_Layer%2061.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0001_Layer%2067.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Panini Select Premier League 87 Guglielmo Vicario White Ice,Guglielmo Vicario,87,Select,Panini,2023-24,Premier League,Select,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0005_Layer%2092.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18-back_0005_Layer%2098.jpg,,,,,,,c_11d3cdcc,,2023,Select,,87,Guglielmo Vicario,,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0005_Layer%2092.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18-back_0005_Layer%2098.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Panini Select Premier League Select Future 17 Lewis Miley,Lewis Miley,17,Select Future,Panini,2023-24,Premier League,Select,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0004_Layer%20112.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20-back_0004_Layer%20113.jpg,,,,,Newcastle United,,c_3bea90e8,,2023,Select Future,,17,Lewis Miley,,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0004_Layer%20112.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20-back_0004_Layer%20113.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Panini Prizm Premier League 102 Ilya Zabarnyi,Ilya Zabarnyi,102,Prizm,Panini,2023-24,Premier League,Prizm,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-40_0000_Layer%208.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-40-back_0000_Layer%208.jpg,,,,,,,c_b2cdd85f,,2023,Prizm,,102,Ilya Zabarnyi,,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-40_0000_Layer%208.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-40-back_0000_Layer%208.jpg,,2026-02-04T01:59:04.876Z,,
2023-24 Panini Select Premier League 9 Ethan Nwaneri,Ethan Nwaneri,9,Select,Panini,2023-24,Premier League,Select,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0032_Layer%202.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0026_Layer%208.jpg,,,,,,,c_e09a0166,,2023,Select,,9,Ethan Nwaneri,,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0032_Layer%202.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0026_Layer%208.jpg,,2026-02-04T01:59:04.876Z,,
2022-23 Topps Merlin Chrome UEFA Club Competitions 147 Enzo Fernandez Aqua Prism Refractor,Enzo Fernández,147,Topps Merlin,Topps,2022-23,UEFA Club Competitions,RC,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0006_Layer%2063.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0000_Layer%2069.jpg,,,,,,Chelsea,c_374b5c16,,2022,Topps Merlin,,147,Enzo Fernández,Chelsea,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0006_Layer%2063.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0000_Layer%2069.jpg,,2026-02-04T01:59:04.876Z,,
2022-23 Topps Merlin Chrome UEFA Club Competitions 43 Arda Guler,Arda Guler,43,Merlin Chrome,Topps,2022-23,UEFA,Chrome,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0033_Layer%201.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0027_Layer%207.jpg,,,,,,,c_92490fdf,,2022,Merlin Chrome,,43,Arda Guler,,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0033_Layer%201.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/firstin%20_0027_Layer%207.jpg,,2026-02-04T01:59:04.876Z,,
2024-25 Panini Donruss FIFA Enzo Fernandez Zero Gravity,Enzo Fernandez,21,Panini Donruss FIFA,Panini,2024-25,Premier League,Zero Gravity,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0006_Layer%20162.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0000_Layer%20168.jpg,,,,,,Argentina,c_83b1eae5,,2024,Panini Donruss FIFA,,21,Enzo Fernandez,Argentina,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0006_Layer%20162.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0000_Layer%20168.jpg,,2026-02-04T01:59:04.876Z,,
2022-23 Topps Merlin Chrome UEFA Club Competitions 133 Desire Doue,Desire Doue,133,Merlin Chrome,Topps,2022-23,UEFA,Chrome,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/cards_1_0004_Layer-5.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/cards_1_0009_Layer-6.png,,,,,Paris Saint-Germain,,c_e546c64f,,2022,Merlin Chrome,,133,Desire Doue,,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/cards_1_0004_Layer-5.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/cards_1_0009_Layer-6.png,,2026-02-04T01:59:04.876Z,,
2022-23 Topps Merlin Chrome UEFA Club Competitions 94 Julian Alvarez,Julian Alvarez,94,Merlin Chrome,Topps,2022-23,UEFA,Chrome,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-30_0003_Layer%2012.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-30-back_0003_Layer%203.jpg,,,,,,,c_988f9270,,2022,Merlin Chrome,,94,Julian Alvarez,,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-30_0003_Layer%2012.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-30-back_0003_Layer%203.jpg,,2026-02-04T01:59:04.877Z,,
2022-23 Topps Merlin Chrome UEFA Club Competitions Under 21 Stars 8 Kobbie Mainoo,Kobbie Mainoo,8,Topps Merlin,Topps,2022-23,UEFA Club Competitions,Chrome,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0009_Layer%2033.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0003_Layer%2039.jpg,,,,,,Manchester United,c_e5dbddb6,,2022,Topps Merlin,,8,Kobbie Mainoo,Manchester United,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0009_Layer%2033.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0003_Layer%2039.jpg,,2026-02-04T01:59:04.877Z,,
2022-23 Topps Merlin Chrome UEFA Club Competitions 100 Hugo Ekitike,Hugo Ekitike,100,Merlin Chrome,Topps,2022-23,UEFA,Chrome,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/cards3_0004_Layer-5.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/cards3_0010_Layer-8.png,,,,,Paris Saint-Germain,,c_bdc51ca9,,2022,Merlin Chrome,,100,Hugo Ekitike,,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/cards3_0004_Layer-5.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/cards3_0010_Layer-8.png,,2026-02-04T01:59:04.877Z,,
2022-23 Topps Merlin Chrome UEFA Club Competitions 103 Neymar Jr,Neymar Jr,103,Merlin Chrome,Topps,2022-23,UEFA,Chrome,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0011_Layer%201.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0000_Layer%2012.jpg,,,,,,,c_8da6216d,,2022,Merlin Chrome,,103,Neymar Jr,,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0011_Layer%201.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0000_Layer%2012.jpg,,2026-02-04T01:59:04.877Z,,
2024 Topps Finest MLS 137 Liel Abada,Liel Abada,,Topps Finest MLS,Topps,,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4_0001_Layer%205.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-5_0001_Layer%206.jpg,,,,,,,c_681fec06,,,Topps Finest MLS,,,Liel Abada,,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4_0001_Layer%205.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-5_0001_Layer%206.jpg,,2026-02-04T01:59:04.877Z,,
2024 Topps Finest MLS Finest Debuts FD7 Kerwin Vargas,Kerwin Vargas,,Topps Finest MLS,Topps,,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0009_Layer%2097.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0003_Layer%20103.jpg,,,,,,,c_2a9311e9,,,Topps Finest MLS,,,Kerwin Vargas,,MLS,,,,,,,raw,2,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0009_Layer%2097.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0003_Layer%20103.jpg,,2026-02-04T01:59:04.877Z,,
2023-24 Panini Select Premier League 168 Rasmus Hojlund White Ice,Rasmus Højlund,168,Panini Select,Panini,2023-24,Premier League,Select,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/rasmus.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/rasmusback.png,,,,,,Manchester United,c_280d4ced,,2023,Panini Select,,168,Rasmus Højlund,Manchester United,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/rasmus.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/rasmusback.png,,2026-02-04T01:59:04.877Z,,
2023-24 Panini Select Premier League 241 Phil Foden White Ice,Phil Foden,241,Panini Select,Panini,2023-24,Premier League,Select,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0007_Layer%2062.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0001_Layer%2068.jpg,,,,,,Manchester City,c_ad72a2f0,,2023,Panini Select,,241,Phil Foden,Manchester City,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0007_Layer%2062.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0001_Layer%2068.jpg,,2026-02-04T01:59:04.877Z,,
2023-24 Panini Select Premier League 144 Youssef Chermiti White Ice,Youssef Chermiti,144,Panini Select,Panini,2023-24,Premier League,RC,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-55_0008_Layer%2036.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-55_0002_Layer%2042.jpg,,,,,,Everton,c_15149f32,,2023,Panini Select,,144,Youssef Chermiti,Everton,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-55_0008_Layer%2036.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-55_0002_Layer%2042.jpg,,2026-02-04T01:59:04.877Z,,
2024 Topps Finest MLS 83 Iuri Tavares,Iuri Tavares,,Topps Finest MLS,Topps,,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled_set__0009_Layer%2014.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/tavares.png,,,,,,,c_5aee4f30,,,Topps Finest MLS,,,Iuri Tavares,,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled_set__0009_Layer%2014.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/tavares.png,,2026-02-04T01:59:04.877Z,,
2023-24 Topps Stadium Club Chrome UEFA Wilfed Zaha Say Cheese,Wilfried Zaha,SCWZ,Topps Stadium Club Chrome UEFA,Topps,2023-24,UEFA,Say Cheese!,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0011_Layer%20107.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0005_Layer%20113.jpg,,,,,,Galatasaray A.S.,c_7220b4c2,,2023,Topps Stadium Club Chrome UEFA,,SCWZ,Wilfried Zaha,Galatasaray A.S.,UEFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0011_Layer%20107.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0005_Layer%20113.jpg,,2026-02-04T01:59:04.877Z,,
2023-24 Topps Stadium Club Chrome UEFA Kang-in Lee Fully Charged,Kang-in Lee,FCKIL,Topps Stadium Club Chrome UEFA,Topps,2024,Ligue 1,Fully Charged,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0009_Layer%20109.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0003_Layer%20115.jpg,,,,,,Paris Saint-Germain F.C.,c_7d86d996,,2024,Topps Stadium Club Chrome UEFA,,FCKIL,Kang-in Lee,Paris Saint-Germain F.C.,Ligue 1,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0009_Layer%20109.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0003_Layer%20115.jpg,,2026-02-04T01:59:04.877Z,,
2023-24 Topps Stadium Club Chrome UEFA Kang-in Lee Green Refractor,Kang-in Lee,51,Topps Stadium Club Chrome UEFA,Topps,2024,Ligue 1,Green Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0010_Layer%20108.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0004_Layer%20114.jpg,,,,,,Paris Saint-Germain F.C.,c_26f68dd,,2024,Topps Stadium Club Chrome UEFA,,51,Kang-in Lee,Paris Saint-Germain F.C.,Ligue 1,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0010_Layer%20108.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0004_Layer%20114.jpg,,2026-02-04T01:59:04.877Z,,
